dataset,strategy,budget_fraction,seed,accuracy,log_loss,macro_f1,balanced_acc,mcc,pr_auc,macro_auc,top2_accuracy,n_classes
volkert,stratified,0.1,1,0.567,1.272827902705244,0.40855061661926817,0.4014713071900794,0.4849335767857647,0.44792891395520956,0.8682243477881016,0.7411,10
volkert,coreset,0.1,1,0.5038,1.4491363729325406,0.3557565741622109,0.3824645726114453,0.4173910118135995,0.39973406986476306,0.841401835569334,0.6937,10
volkert,prototype,0.1,1,0.4603,1.5638459676764145,0.3219260794469546,0.3308787150006314,0.36655160458155955,0.3441156569337201,0.8084018877484687,0.643,10
volkert,stratified_coreset,0.1,1,0.3802,1.6769481836679183,0.21305724108428076,0.232716442547156,0.2775155573917108,0.26841361588017154,0.770267163004538,0.5458,10
volkert,random,0.1,2,0.5692,1.257947089305067,0.42561987190051465,0.40857296962099143,0.4892472522224165,0.4569795746863726,0.8771324025813184,0.7452,10
volkert,stratified,0.1,2,0.5639,1.257698544920229,0.4159078153882107,0.40568660289948666,0.4818254791672083,0.45609801912622994,0.8739463433381388,0.7496,10
volkert,coreset,0.1,2,0.52,1.471347678516504,0.3484484400423623,0.3852169823788264,0.43266229844194404,0.40462103021151713,0.8357316324047754,0.6967,10
volkert,prototype,0.1,2,0.4295,1.6446051433009259,0.2969683330122397,0.2979456560878832,0.3247069176446951,0.32518964574787174,0.7892898253900957,0.6157,10
volkert,stratified_coreset,0.1,2,0.4111,1.6654795380406286,0.226685137548366,0.23687133740691507,0.3105833849852909,0.2744100803366156,0.7601686223054143,0.5896,10
volkert,random,0.1,3,0.5646,1.266229529844231,0.41132162954223866,0.4038109047506283,0.481552389354711,0.4482851161429773,0.87077146748051,0.7381,10
volkert,stratified,0.1,3,0.5695,1.2897715029146393,0.41794067590331496,0.41252811346692936,0.48764802617392883,0.44583027325334346,0.8640875369145953,0.743,10
volkert,coreset,0.1,3,0.4988,1.4363959164908626,0.3593729433724664,0.3841497034500052,0.41169463166866105,0.4015765366116715,0.8427041882309692,0.6873,10
volkert,prototype,0.1,3,0.4605,1.5145713101331326,0.34210674310713807,0.3366976233737751,0.3584662903770395,0.3522063064238075,0.8232523454562308,0.6637,10
volkert,stratified_coreset,0.1,3,0.3983,1.6512853305913406,0.22287238872912435,0.24737844598864034,0.30273989120597955,0.2767148152213827,0.7776008609598775,0.5729,10
volkert,random,0.1,4,0.5623,1.2828327078245718,0.39525768868217775,0.3897680135638412,0.4792781086873838,0.4363637287861016,0.8642597868990988,0.7377,10
volkert,stratified,0.1,4,0.5689,1.2454406251063888,0.4113372902127838,0.40821695797742164,0.4889846088372609,0.45094009392240925,0.8699438911453262,0.75,10
volkert,coreset,0.1,4,0.5088,1.4704996250110132,0.36604194823891295,0.38615536199031597,0.4213599072879449,0.4132648115511513,0.8395506827081171,0.6825,10
volkert,prototype,0.1,4,0.4588,1.5424393132690966,0.34676972271342926,0.33422855854639216,0.360796334463343,0.3550709757227041,0.8227803186208309,0.6606,10
volkert,stratified_coreset,0.1,4,0.379,1.6920805412319686,0.20115813043205572,0.22587290542862853,0.2822688148508767,0.27471460897336886,0.7713271692374183,0.5644,10
volkert,random,0.25,1,0.5993,1.1776997018733757,0.47244243692544297,0.4552829071630044,0.5247763211823483,0.5146230385291084,0.888603862162908,0.7727,10
volkert,stratified,0.25,1,0.5868,1.1860273364438527,0.43430354726137316,0.42090913220037046,0.50935773022168,0.4919531900591238,0.8870577166349201,0.7701,10
volkert,coreset,0.25,1,0.5332,1.3596301790980767,0.4029616792698093,0.40720198006804126,0.45343105509605747,0.4480626960398876,0.8584556808453524,0.7175,10
volkert,prototype,0.25,1,0.5156,1.4102179986387866,0.40378986368284686,0.39711734836750123,0.42644103997789834,0.41947772863451194,0.8476631112300159,0.7167,10
volkert,stratified_coreset,0.25,1,0.4695,1.4811941237876345,0.29697251457413076,0.30569966657865844,0.3825416146800485,0.3641757065698802,0.8368548097648176,0.6529,10
volkert,random,0.25,2,0.5996,1.1603847889850345,0.48087058136647914,0.45751202183763573,0.5256535123305681,0.5128234711172823,0.8934273717436007,0.7736,10
volkert,stratified,0.25,2,0.5934,1.1628825399367642,0.4733377943193514,0.4547539056513538,0.5183992366914396,0.5158546317011469,0.8940449594627478,0.7757,10
volkert,coreset,0.25,2,0.5323,1.3639647618691038,0.4066898429339635,0.4128496035718638,0.45082526819633323,0.4556402889599266,0.8612567216172948,0.7212,10
volkert,prototype,0.25,2,0.5158,1.4147929281790086,0.42351253511539316,0.43372544505588095,0.433570776686156,0.43044251296985936,0.8513059396259035,0.7052,10
volkert,stratified_coreset,0.25,2,0.4808,1.4548807082230548,0.31176948026545925,0.3113680977213581,0.39884044478067426,0.3878298450081529,0.8371487668895428,0.6632,10
volkert,random,0.25,3,0.5964,1.1683840465379665,0.45414674618371087,0.44006171661406324,0.519754361343303,0.5035582754080544,0.8903927813415635,0.7725,10
volkert,stratified,0.25,3,0.5923,1.1763041799435952,0.4526934169523965,0.4379977528438884,0.5142437406278333,0.50560780582177,0.8906730824185791,0.7685,10
volkert,coreset,0.25,3,0.5339,1.3486307136747677,0.41413499056035635,0.4189305875178208,0.45168976579087367,0.4443210931968819,0.8604303543617944,0.7203,10
volkert,prototype,0.25,3,0.507,1.3706594818845579,0.39108709106470474,0.3830182915806397,0.413576064362312,0.4213694768180888,0.8535161674718929,0.7183,10
volkert,stratified_coreset,0.25,3,0.4613,1.5095744931121935,0.28159321141978144,0.2885872448971988,0.3784009715899716,0.3518501612121123,0.8251106558296056,0.6439,10
volkert,random,0.25,4,0.5912,1.1854384565921718,0.46724233976419044,0.44363771764192733,0.5146406940777871,0.4981122867432884,0.8870756987598394,0.7676,10
volkert,stratified,0.25,4,0.5991,1.16409848549082,0.4594552525688667,0.44821035075283755,0.5253399304159856,0.5035570989795347,0.8925908893288936,0.773,10
volkert,coreset,0.25,4,0.526,1.3303533533995544,0.4055120455490792,0.40927617164669944,0.44378622723390987,0.44681541145221926,0.860419230223829,0.7164,10
volkert,prototype,0.25,4,0.481,1.4381092829890352,0.38528432693505665,0.371047923579098,0.3840628166770447,0.4133801283648625,0.8438841621447933,0.6825,10
volkert,stratified_coreset,0.25,4,0.451,1.5205136050092256,0.2938584425436248,0.3040767198409062,0.36830517139570024,0.36244369010401195,0.8294060119665498,0.6254,10
volkert,random,0.5,1,0.6133,1.119827296443547,0.4971331971666846,0.47861735262095334,0.5413628973503556,0.5480592532987119,0.9003004193267052,0.789,10
volkert,stratified,0.5,1,0.6038,1.1320333502911069,0.4637680738127899,0.44858288673391256,0.5309020567756402,0.5273474407651458,0.8984555134861987,0.7823,10
volkert,coreset,0.5,1,0.5433,1.2768694378439835,0.42061812698100914,0.4161039367018849,0.4656365918875567,0.4751199368230015,0.8723871704110782,0.739,10
volkert,prototype,0.5,1,0.5102,1.371534200323189,0.4398595623094218,0.43147579614840226,0.4296798697471396,0.4748712034648512,0.8683817612480533,0.7238,10
volkert,stratified_coreset,0.5,1,0.5222,1.3460691285831308,0.34109303930040635,0.34321312896857403,0.4429899737134233,0.4246628615941991,0.8641902761259713,0.7076,10
volkert,random,0.5,2,0.6124,1.1095026252005387,0.5032247955409092,0.47956433210529853,0.5401012519101903,0.5391590884566859,0.9044414949922988,0.7892,10
volkert,stratified,0.5,2,0.6101,1.1057427229964976,0.4988882527834244,0.47705968739599547,0.5385012207477486,0.5448852192773046,0.9056706173858238,0.7892,10
volkert,coreset,0.5,2,0.547,1.2489813454726557,0.4438557207934063,0.4412514073015504,0.47025575446882917,0.4877675652164465,0.8800012231120071,0.7406,10
volkert,prototype,0.5,2,0.5496,1.3007703718591972,0.4537775580381531,0.4453528046206836,0.46755649991752507,0.4771141397842106,0.8771282532495664,0.7346,10
volkert,stratified_coreset,0.5,2,0.5246,1.3308688222458829,0.3543241221295662,0.3509207758884479,0.4474676300041495,0.4431539398786087,0.8664685463821968,0.7116,10
volkert,random,0.5,3,0.614,1.1113584454681942,0.4881411485139835,0.47317014657492046,0.5423116826412268,0.5417483772376409,0.9040509212723891,0.7888,10
volkert,stratified,0.5,3,0.6133,1.1063097732205665,0.48523865474686245,0.46226755841497935,0.540013870555892,0.5395524967640355,0.904315257612574,0.7918,10
volkert,coreset,0.5,3,0.5548,1.2566740390720716,0.4319762497372472,0.4321309477921016,0.47411742428086184,0.48131821535849284,0.8770689508509385,0.7463,10
volkert,prototype,0.5,3,0.5453,1.313129357336674,0.4384233863624657,0.42668938985601407,0.46045342552634694,0.45628155558816924,0.869868816309672,0.7356,10
volkert,stratified_coreset,0.5,3,0.516,1.3549080468127763,0.3491988287842667,0.35389195928733713,0.4391030719574482,0.4402555272416758,0.864769538596158,0.7046,10
volkert,random,0.5,4,0.6106,1.1165451891737694,0.4970599745345706,0.4746761330318576,0.5388168048314473,0.534795090019696,0.9032055211473213,0.7882,10
volkert,stratified,0.5,4,0.6109,1.1143510287555696,0.49114268039264336,0.475494325832554,0.5387313412148391,0.5332398582130888,0.9028977626931015,0.7888,10
volkert,coreset,0.5,4,0.5483,1.2551914905060646,0.4142668620124967,0.4215485570245959,0.46709684314181177,0.47666851226725504,0.8734176196217767,0.7337,10
volkert,prototype,0.5,4,0.5319,1.332149363130354,0.44578178391554524,0.43144671287080183,0.4504070683722207,0.48499066308766015,0.8734284246829006,0.7257,10
volkert,stratified_coreset,0.5,4,0.5148,1.3550398227237885,0.3720552972663363,0.3602531369492422,0.43775984062192586,0.43646601186889217,0.8648753989161362,0.6927,10
connect-4,random,1.0,1,0.7712,0.5551904790159481,0.508043319263947,0.5244149576782445,0.49455023407278575,0.6518513473813693,0.8569082082659607,0.9185,3
connect-4,random,1.0,2,0.7731,0.5535483764282606,0.5132324071751321,0.5226824393769626,0.49673408978883027,0.6495577718534618,0.8571209302118402,0.9225,3
connect-4,random,1.0,3,0.7858,0.5298365271393116,0.5311605670864555,0.5411184066336943,0.5299072666265562,0.6730895351554352,0.872649978626463,0.9252,3
connect-4,random,1.0,4,0.7816,0.5330335599813245,0.5166192349981298,0.5317593236822352,0.5188539458248863,0.6634320029409122,0.8678931870683083,0.9222,3
connect-4,stratified,1.0,1,0.7727,0.5593090703861371,0.5077989920226017,0.5211062111382497,0.4955527623409161,0.651194137770062,0.8554480408934837,0.9198,3
connect-4,stratified,1.0,2,0.7697,0.5599871275556263,0.5099763063729514,0.5182486474408862,0.48771418364999775,0.6478249771699301,0.8561126736926393,0.9256,3
connect-4,stratified,1.0,3,0.7795,0.5397701172465691,0.5309027473988747,0.5401019601516187,0.5166178586410045,0.6675466918649514,0.868724063521476,0.9231,3
connect-4,stratified,1.0,4,0.7848,0.5303528900384891,0.5202592076911187,0.5354985540287706,0.5266713222347346,0.6651403128275435,0.8694264002111369,0.9244,3
connect-4,coreset,1.0,1,0.7719,0.5601742453310495,0.5079351653362493,0.5224809992538774,0.49458755849367186,0.64683489505659,0.8551814776723147,0.9163,3
connect-4,coreset,1.0,2,0.7724,0.5540794537138435,0.5099967819920783,0.5196935236978677,0.49418616118632025,0.6507188919987082,0.8586947438544247,0.922,3
connect-4,coreset,1.0,3,0.7785,0.5428444893049733,0.5245807398553387,0.5448699717657106,0.5206750548245372,0.6591575292373147,0.864519340506081,0.9209,3
connect-4,coreset,1.0,4,0.7904,0.5208986750786537,0.5314485801128409,0.5483900190167984,0.5432233177389275,0.6709951478392707,0.8743576889420157,0.9205,3
connect-4,prototype,1.0,1,0.7099,0.6919126964219142,0.5183872676785852,0.5438540700993905,0.4395978062854561,0.6106364432846244,0.8189182654379615,0.8896,3
connect-4,prototype,1.0,2,0.7284,0.6589847139622265,0.5195756277889784,0.5368356130180357,0.44334158203247714,0.6086601563603645,0.8185348922484174,0.8992,3
connect-4,prototype,1.0,3,0.7192,0.6730083345604364,0.5454200730717823,0.5583609543108805,0.4458876981964151,0.6091412352769003,0.8191097018971206,0.9003,3
connect-4,prototype,1.0,4,0.7343,0.6487688975822872,0.5510499343079747,0.5647109431565327,0.47275999325264545,0.6277725398366584,0.8308381180138121,0.9004,3
connect-4,stratified_coreset,1.0,1,0.7582,0.6050681782833671,0.490758836016785,0.5015592312276174,0.4570769151196126,0.6137087813131377,0.8234850990510605,0.909,3
connect-4,stratified_coreset,1.0,2,0.7467,0.6194135165983343,0.47417008257732673,0.4810733972113633,0.4233584579925151,0.6025207726270055,0.8122177671543273,0.913,3
connect-4,stratified_coreset,1.0,3,0.7637,0.5948914079800018,0.5001901507390288,0.5153624370907695,0.475199204879069,0.6228802394282026,0.8329639819678653,0.9117,3
connect-4,stratified_coreset,1.0,4,0.7615,0.5834342235248168,0.49207906466512985,0.49950094646382365,0.4633868231985918,0.6299145632104947,0.8388056953966424,0.914,3
jannis,random,1.0,1,0.7018,0.7173649649378702,0.5201354209900423,0.5200958347494202,0.5320136398291492,0.610045145758541,0.8620053745915619,0.9223,4
jannis,random,1.0,2,0.7031,0.7159599519538998,0.5249450072358611,0.5264388169555752,0.5301385219929633,0.6033630071299854,0.8646915899252801,0.9214,4
jannis,random,1.0,3,0.7021,0.7208485319836775,0.5513908274047572,0.534380838138415,0.5256322040936949,0.6092251531796928,0.8611188996125803,0.9233,4
jannis,random,1.0,4,0.6948,0.7336661086200184,0.5296159700067654,0.5220291140989558,0.5137856513130632,0.596982998453807,0.8539866595933421,0.9201,4
jannis,stratified,1.0,1,0.7028,0.7181661196690995,0.5370013579007592,0.5295773078302017,0.5316520435714914,0.6069794128825697,0.8642554444991924,0.9212,4
jannis,stratified,1.0,2,0.7049,0.7198679722089765,0.5390840123615126,0.5282723716121274,0.5316809946108845,0.6018204559241432,0.8626799192100225,0.922,4
jannis,stratified,1.0,3,0.6995,0.7282763380822824,0.519245090633039,0.5221514478384179,0.5253480580719594,0.5968406766043053,0.8591007258788301,0.9229,4
jannis,stratified,1.0,4,0.7012,0.7237100408814018,0.5185894280778456,0.5196572019682424,0.526407542238242,0.596359072517139,0.8568050524266559,0.9213,4
jannis,coreset,1.0,1,0.7029,0.7209803037198486,0.5207622863872987,0.5221961889454323,0.5335605189911606,0.5938530535969031,0.8600322811850855,0.9202,4
jannis,coreset,1.0,2,0.702,0.717325415139215,0.5193168616343922,0.5220302496102341,0.5316699114060544,0.6037367183639957,0.8627292595592192,0.9208,4
jannis,coreset,1.0,3,0.7004,0.7298290022036462,0.5195328281408073,0.5220383316935977,0.5322115253078433,0.5973769863843885,0.8600264059419974,0.9212,4
jannis,coreset,1.0,4,0.6996,0.7225356635630716,0.5195370295683996,0.5183988647944312,0.5257528683262885,0.595649458582708,0.8598156716152249,0.9232,4
jannis,prototype,1.0,1,0.6889,0.7513950029225573,0.5422467751475712,0.5286246602406989,0.5106362133428118,0.590360659428607,0.853878920951408,0.9211,4
jannis,prototype,1.0,2,0.6835,0.7579283620227439,0.5416716146485494,0.5292799403430404,0.5042798346041241,0.5943032367573523,0.8489560790538044,0.9197,4
jannis,prototype,1.0,3,0.6987,0.7435574739805794,0.5466781666301596,0.5355373667781065,0.5235465580663905,0.6053021625041151,0.8553301607023581,0.9218,4
jannis,prototype,1.0,4,0.6965,0.7449899606363694,0.5442754547432662,0.5338535844625778,0.5215252131776787,0.6041018941264384,0.8544654458924058,0.9221,4
jannis,stratified_coreset,1.0,1,0.6884,0.7470415581068494,0.5079592509079542,0.5225681023335502,0.5135455380492321,0.5987053011800734,0.8581792602042017,0.921,4
jannis,stratified_coreset,1.0,2,0.6861,0.7537763050142783,0.5042341360000011,0.5236961577558881,0.5136278041659228,0.6028809440998643,0.8583039137176224,0.9183,4
jannis,stratified_coreset,1.0,3,0.6903,0.7530821132152559,0.5062668574883589,0.5196054594077648,0.5138056680014312,0.5971696598791965,0.8578740798563875,0.9203,4
jannis,stratified_coreset,1.0,4,0.695,0.7443054247376797,0.5106478646288731,0.5207484974277505,0.5185992659307438,0.5953143803820614,0.8581909188881057,0.9217,4
volkert,random,1.0,1,0.6208,1.0858064243010899,0.510875997678464,0.48703385576648656,0.5507482307406025,0.567116557666467,0.9079209984067186,0.7969,10
volkert,random,1.0,2,0.6306,1.0520263865983162,0.5266308041261983,0.49757432364358667,0.5620939622146546,0.5819774867959394,0.9157500988374624,0.8052,10
volkert,random,1.0,3,0.6302,1.069319536447258,0.5267875925690761,0.5031684822155544,0.5613841298428519,0.567413406800126,0.9118022575819141,0.7996,10
volkert,random,1.0,4,0.6233,1.0821842235197892,0.5124203031562558,0.4880989755399695,0.553143582153878,0.5594190953506246,0.9102445512595267,0.7992,10
volkert,stratified,1.0,1,0.6128,1.0876915168349126,0.4874269491067754,0.4682571546358842,0.5415025144976718,0.5592224665918776,0.9085219681103727,0.7947,10
volkert,stratified,1.0,2,0.6222,1.0788566091762573,0.5168088827208395,0.4925874555434075,0.5531441134156038,0.5606222980878092,0.910877549584086,0.7976,10
volkert,stratified,1.0,3,0.6255,1.068994537573552,0.5169703523511016,0.49257000626968284,0.5554154887007876,0.565472925492853,0.9116044846754704,0.7989,10
volkert,stratified,1.0,4,0.6254,1.0687541166491268,0.5037709974998124,0.48553933707256924,0.5556450834839682,0.557894166946864,0.9119043033619828,0.7999,10
volkert,coreset,1.0,1,0.5694,1.2032614889889197,0.4416306274960613,0.4316942182451702,0.49259323769907815,0.5021150618944159,0.884077686382428,0.7575,10
volkert,coreset,1.0,2,0.5591,1.190830414084057,0.4499484407550066,0.43735550077793706,0.4849734989725614,0.5114610592684137,0.8919493373836478,0.7558,10
volkert,coreset,1.0,3,0.5649,1.208030414174448,0.4494731249554243,0.4439026410099773,0.48808190225861203,0.5056905008810383,0.887738746370688,0.7468,10
volkert,coreset,1.0,4,0.5618,1.1994886367815663,0.4444936740289648,0.4330363114813391,0.48607744571747485,0.5045261684911885,0.887977706631369,0.7482,10
volkert,prototype,1.0,1,0.6083,1.1789465237614818,0.5069117555193676,0.4869521618769249,0.5356752228545086,0.5559281318918586,0.9018261267420934,0.7882,10
volkert,prototype,1.0,2,0.6063,1.1483256990903437,0.510494054769556,0.49078919606580007,0.5342127954402489,0.5483274097748452,0.9039863376132921,0.7906,10
volkert,prototype,1.0,3,0.6152,1.134965285863797,0.5160605914851712,0.4879390681197526,0.542882659094425,0.5634990903006546,0.9043309711483939,0.7956,10
volkert,prototype,1.0,4,0.6075,1.1887474078969011,0.5061365981959556,0.4838655603448986,0.5345713561811462,0.5408367017331109,0.8972967739112588,0.7822,10
volkert,stratified_coreset,1.0,1,0.5708,1.2221641231367786,0.42695093616111424,0.4056248533364667,0.49997759961196075,0.502591109544024,0.8888071701058351,0.7519,10
volkert,stratified_coreset,1.0,2,0.5781,1.194149482145623,0.4520561164916601,0.4315293629345217,0.5069952497806628,0.5066045921517361,0.8935159490500327,0.7573,10
volkert,stratified_coreset,1.0,3,0.5618,1.2511197606268254,0.4258063502017416,0.403289557967413,0.49307726329326834,0.49507928206927937,0.8858283874737485,0.7401,10
volkert,stratified_coreset,1.0,4,0.5563,1.2408988582110385,0.430286839491445,0.4118798075779222,0.48434880561885024,0.4951783801182755,0.8884336283558272,0.7377,10
mozilla4,random,0.1,1,0.9372788678031522,0.180588616804096,0.9251849320672445,0.9058471180741464,0.8596313431051875,0.9735932879951332,0.9608085464299077,,2
mozilla4,stratified,0.1,1,0.9404953361209392,0.17989609584810978,0.9291524319303996,0.9102401690832354,0.8669840554565019,0.9725756599339868,0.9599786958123956,,2
mozilla4,coreset,0.1,1,0.9369572209713735,0.18126174282236343,0.924544067679079,0.904109589041096,0.8595533644116394,0.9746906138231308,0.9625240398815892,,2
mozilla4,prototype,0.1,1,0.8758443229334191,0.3789017441799275,0.8631469783803805,0.8740685278450044,0.729277063612038,0.9224977425771868,0.9203887264090348,,2
mozilla4,stratified_coreset,0.1,1,0.9369572209713735,0.2864189562221909,0.924544067679079,0.904109589041096,0.8595533644116394,0.9328475880701007,0.9187674702308672,,2
mozilla4,random,0.1,2,0.9369572209713735,0.18299286879684368,0.924544067679079,0.904109589041096,0.8595533644116394,0.9758034869239377,0.9623651023904387,,2
mozilla4,stratified,0.1,2,0.9369572209713735,0.18365775523897374,0.924544067679079,0.904109589041096,0.8595533644116394,0.9751753239425508,0.9608399588544123,,2
mozilla4,coreset,0.1,2,0.9369572209713735,0.19931875264345159,0.924544067679079,0.904109589041096,0.8595533644116394,0.9639141537262761,0.9460001669078077,,2
mozilla4,prototype,0.1,2,0.8256674171759408,0.39697218078992,0.814053218264271,0.8384419156140379,0.6439461976397658,0.9172795777407026,0.9145933685089975,,2
mozilla4,stratified_coreset,0.1,2,0.9369572209713735,0.26867256644841364,0.924544067679079,0.904109589041096,0.8595533644116394,0.9415865584111797,0.9162544762704918,,2
mozilla4,random,0.1,3,0.9401736892891605,0.17649011307198212,0.9290934639945853,0.911748199880539,0.8654001892332331,0.9729845435467422,0.9616205810454618,,2
mozilla4,stratified,0.1,3,0.9369572209713735,0.18315491070025625,0.924544067679079,0.904109589041096,0.8595533644116394,0.9749785895180915,0.9609956144504654,,2
mozilla4,coreset,0.1,3,0.927629462849791,0.19504413408509522,0.9146601956316122,0.8996584016045654,0.8349491065418811,0.9722601475961367,0.9561838873953661,,2
mozilla4,prototype,0.1,3,0.9064007719523963,0.3228099210104975,0.8942463236261049,0.8953305196552697,0.7885208403377361,0.915369343434969,0.9184088059809257,,2
mozilla4,stratified_coreset,0.1,3,0.9353489868124799,0.28397168282862917,0.9228829299770058,0.9036606726759728,0.855000197753763,0.9417937010431718,0.9250733972396449,,2
mozilla4,random,0.1,4,0.9395303956256031,0.18538241843355013,0.9291301501079128,0.9157628952691014,0.8624177460354574,0.9739683505478073,0.9586650000890801,,2
mozilla4,stratified,0.1,4,0.944033451270505,0.17451438506980801,0.9335476158186761,0.9153721153314198,0.8749201714563251,0.972755291216536,0.9625788944139332,,2
mozilla4,coreset,0.1,4,0.9366355741395948,0.18689214598270318,0.9242299912276111,0.9041196691474668,0.8585823731302212,0.9713407342298708,0.9559475909483458,,2
mozilla4,prototype,0.1,4,0.8932132518494693,0.34859359504136445,0.880807938038807,0.8867560998708809,0.7624768902611359,0.9161847540135757,0.9161743042616814,,2
mozilla4,stratified_coreset,0.1,4,0.9260212286908974,0.3044548337808678,0.9124252809709824,0.896213583857577,0.8315547714236778,0.9160668171589235,0.9035708894029483,,2
mozilla4,random,0.25,1,0.9411386297844966,0.16550660829204406,0.9310746320478059,0.9179594207736459,0.86611349218925,0.9798687889832771,0.9686107831820692,,2
mozilla4,stratified,0.25,1,0.9372788678031522,0.1809167564686397,0.9269306510404206,0.9158334560136976,0.8567047070042662,0.9749847910383553,0.9618414057013082,,2
mozilla4,coreset,0.25,1,0.9376005146349309,0.17851241232278497,0.9254995632342014,0.9058370379677756,0.8605866839648945,0.9751283852222019,0.9617570141130866,,2
mozilla4,prototype,0.25,1,0.9392087487938244,0.24617048292062,0.9294949164073425,0.9200171689997816,0.8610204056437823,0.9400778376094435,0.9341478371842465,,2
mozilla4,stratified_coreset,0.25,1,0.938565455130267,0.23351211640598177,0.927598773973604,0.9122979173093712,0.8607577017061179,0.9641965270491175,0.9491995457857185,,2
mozilla4,random,0.25,2,0.9430685107751688,0.16451491998092704,0.9328262585166047,0.9169003063414652,0.8715772001548768,0.9797962958730579,0.9688238719423287,,2
mozilla4,stratified,0.25,2,0.9411386297844966,0.16675125808037367,0.9304251517062527,0.9139648855978253,0.8672669950193148,0.9797488471005875,0.9677103718199608,,2
mozilla4,coreset,0.25,2,0.9369572209713735,0.18982643918711642,0.924544067679079,0.904109589041096,0.8595533644116394,0.972888001995639,0.955909614733646,,2
mozilla4,prototype,0.25,2,0.9302026375040205,0.2612192872159039,0.9194043558607101,0.9118110247295484,0.8401457898476062,0.9421248316909946,0.9285845561518186,,2
mozilla4,stratified_coreset,0.25,2,0.938565455130267,0.22341490329655944,0.9274700524292419,0.9115489419639048,0.8609918470135351,0.9688564974887351,0.9525752093145808,,2
mozilla4,random,0.25,3,0.9482148600836282,0.1597112300135924,0.9393956014352332,0.9262260456821044,0.8826625956357751,0.9807322545035151,0.9700137933362527,,2
mozilla4,stratified,0.25,3,0.9408169829527179,0.16892561652589053,0.9298981220417943,0.9127266734617523,0.8668326317212921,0.9796091269813266,0.9680502823836311,,2
mozilla4,coreset,0.25,3,0.9376005146349309,0.1748086397182858,0.9256830086684633,0.9068356717617306,0.860109783327143,0.9763978396403401,0.9642123404881772,,2
mozilla4,prototype,0.25,3,0.946284979092956,0.2532966507429899,0.9374579074996714,0.9262865263203298,0.877684565318355,0.9405273824898035,0.932904467784449,,2
mozilla4,stratified_coreset,0.25,3,0.9350273399807012,0.22068156353801766,0.9237200889291385,0.9099122139945632,0.8519887744511179,0.9725386979447433,0.9573827167902691,,2
mozilla4,random,0.25,4,0.9466066259247347,0.16099026690648338,0.9371309552697565,0.9217825941411608,0.8796480643246484,0.9811197728671748,0.9699153364833275,,2
mozilla4,stratified,0.25,4,0.9424252171116114,0.1679894941275648,0.9328881973233714,0.9214143186270052,0.8687545601202895,0.9803316157242075,0.9678378968866067,,2
mozilla4,coreset,0.25,4,0.9424252171116114,0.17293591249003637,0.9317414084492531,0.9141742236208305,0.870813455265369,0.9769038348454995,0.9643529931352132,,2
mozilla4,prototype,0.25,4,0.9359922804760373,0.27653308882473954,0.9255990851933531,0.9153744595422038,0.8536095670708796,0.9401144975955632,0.9288269475468772,,2
mozilla4,stratified_coreset,0.25,4,0.9382438082984883,0.21926180603157347,0.9276222809612726,0.9143052650036523,0.8593941808679405,0.9709080318275088,0.9538935934594643,,2
mozilla4,random,0.5,1,0.9427468639433901,0.1590279164314032,0.9332819748656964,0.9219035554176118,0.869486414509463,0.9831095433237892,0.9718713459614405,,2
mozilla4,stratified,0.5,1,0.9379221614667096,0.16893827200580339,0.9279628118942871,0.9183098802858436,0.8580468719943166,0.9802556505030309,0.968768079725671,,2
mozilla4,coreset,0.5,1,0.9372788678031522,0.17016981014117344,0.9250458530144301,0.9050981427286802,0.8600021726006064,0.9797201145369133,0.96800668006305,,2
mozilla4,prototype,0.5,1,0.9433901576069476,0.16207626948628004,0.933576891851472,0.919636469168471,0.8716148453796865,0.9760131250380468,0.966581399906419,,2
mozilla4,stratified_coreset,0.5,1,0.9369572209713735,0.1707508640182589,0.9278041692652699,0.923333289574732,0.8560482048378463,0.9826102515616693,0.9715440941360034,,2
mozilla4,random,0.5,2,0.9446767449340624,0.15587926841763056,0.9348585801590248,0.9195961487429873,0.8750881263637869,0.9830094836106216,0.9733219435945378,,2
mozilla4,stratified,0.5,2,0.9446767449340624,0.15676758360646206,0.9351241205479026,0.9213437578824087,0.8745761055698674,0.9822789260512057,0.9722290725270687,,2
mozilla4,coreset,0.5,2,0.9404953361209392,0.1683736500597876,0.9292821542025641,0.9109891444287017,0.8666404472898332,0.9796703529846604,0.9679401044767862,,2
mozilla4,prototype,0.5,2,0.9475715664200708,0.15428355579609973,0.9387829257989391,0.926495864343335,0.8809235298177135,0.9784305083469262,0.9718169602712533,,2
mozilla4,stratified_coreset,0.5,2,0.9398520424573817,0.18182047647232627,0.9308453422785805,0.9247405193083265,0.8625103487453409,0.9800088241720413,0.9687315100374417,,2
mozilla4,random,0.5,3,0.9427468639433901,0.1553763600255292,0.9325066834484643,0.9169103864478361,0.8706888205947616,0.9842272515690823,0.9742047733757666,,2
mozilla4,stratified,0.5,3,0.9507880347378578,0.14892559726572469,0.9424400337607886,0.9293909646614913,0.8886340303091631,0.9832526348114338,0.9746445473188323,,2
mozilla4,coreset,0.5,3,0.9372788678031522,0.16745933985157324,0.9251849320672445,0.9058471180741464,0.8596313431051875,0.9797378171871911,0.96858148054727,,2
mozilla4,prototype,0.5,3,0.9491798005789643,0.15911088983918997,0.9403007675966302,0.9256964884660142,0.8853927748932575,0.9769125663719325,0.9680615345953939,,2
